ID,GeneName,GeneID,UniProtID,STRING_ID
6076,SERINC1,57515,,9606.ENSP00000342962
6077,UBE4B,10277,,9606.ENSP00000343001
6078,B3GLCT,145173,,9606.ENSP00000343002
6079,SP100,6672,,9606.ENSP00000343023
6080,RBM5,10181,,9606.ENSP00000343054
6081,PRMT7,54496,,9606.ENSP00000343103
6082,TRIM29,23650,,9606.ENSP00000343129
6083,XIRP1,165904,,9606.ENSP00000343140
6084,EPB41L3,23136,,9606.ENSP00000343158
6085,PPCDC,60490,,9606.ENSP00000343190
6086,SKOR1,390598,,9606.ENSP00000343200
6087,TCL1B,9623,,9606.ENSP00000343223
6088,DUSP21,63904,,9606.ENSP00000343244
6089,SBK1,,Q52WX2,9606.ENSP00000343248
6090,KLHL7,55975,,9606.ENSP00000343273
6091,FOXN3,1112,,9606.ENSP00000343288
6092,PKN1,5585,Q16512,9606.ENSP00000343325
6093,P2RX2,22953,Q9UBL9,9606.ENSP00000343339
6094,VSTM1,284415,,9606.ENSP00000343366
6095,TMPPE,643853,,9606.ENSP00000343398
6096,SEC24C,9632,,9606.ENSP00000343405
6097,BABAM2,9577,,9606.ENSP00000343412
6098,GPR18,2841,Q14330,9606.ENSP00000343428
6099,SERPINB4,6318,,9606.ENSP00000343445
6100,NBR1,4077,,9606.ENSP00000343479
6101,LCTL,197021,,9606.ENSP00000343490
6102,TNFSF13,8741,,9606.ENSP00000343505
6103,TCEA2,6919,,9606.ENSP00000343515
6104,USP1,7398,,9606.ENSP00000343526
6105,USP7,7874,,9606.ENSP00000343535
6106,ICMT,23463,,9606.ENSP00000343552
6107,TPSAB1,7177,,9606.ENSP00000343577
6108,ZNF606,80095,,9606.ENSP00000343617
6109,HOXA9,3205,,9606.ENSP00000343619
6110,PRRC2C,23215,,9606.ENSP00000343629
6111,FOXN2,3344,,9606.ENSP00000343633
6112,RAPGEF5,9771,,9606.ENSP00000343656
6113,MCCC2,64087,,9606.ENSP00000343657
6114,MAP4K4,9448,O95819,9606.ENSP00000343658
6115,GJA4,2701,,9606.ENSP00000343676
6116,DPYSL3,1809,,9606.ENSP00000343690
6117,KPNA1,3836,,9606.ENSP00000343701
6118,MAGEH1,28986,,9606.ENSP00000343706
6119,ATR,545,,9606.ENSP00000343741
6120,ADRB3,155,P13945,9606.ENSP00000343782
6121,CDK5RAP2,55755,,9606.ENSP00000343818
6122,UGT1A10,54575,Q9HAW8,9606.ENSP00000343838
6123,NEK10,152110,,9606.ENSP00000343847
6124,PPA2,27068,,9606.ENSP00000343885
6125,SMARCA4,6597,,9606.ENSP00000343896
6126,FRMD6,122786,,9606.ENSP00000343899
6127,PRELP,5549,,9606.ENSP00000343924
6128,ESR2,2100,Q92731,9606.ENSP00000343925
6129,CCR6,1235,,9606.ENSP00000343952
6130,IFNAR2,3455,P48551,9606.ENSP00000343957
6131,PSPC1,55269,,9606.ENSP00000343966
6132,METTL24,728464,,9606.ENSP00000344071
6133,AUTS2,26053,,9606.ENSP00000344087
6134,POMGNT2,84892,,9606.ENSP00000344125
6135,ABCA2,20,,9606.ENSP00000344155
6136,TMEM189-UBE2V1,387522,,9606.ENSP00000344166
6137,TRIM14,9830,,9606.ENSP00000344208
6138,TP53INP1,94241,,9606.ENSP00000344215
6139,SUSD4,55061,,9606.ENSP00000344219
6140,PDPK1,5170,O15530,9606.ENSP00000344220
6141,MBTPS1,8720,,9606.ENSP00000344223
6142,LRRC43,254050,,9606.ENSP00000344233
6143,LRRC17,10234,,9606.ENSP00000344242
6144,OFD1,8481,,9606.ENSP00000344314
6145,ATF3,467,P18847,9606.ENSP00000344352
6146,CLUAP1,23059,,9606.ENSP00000344392
6147,FCF1,51077,,9606.ENSP00000344393
6148,LIN28B,389421,,9606.ENSP00000344401
6149,SUSD6,9766,,9606.ENSP00000344424
6150,IFITM10,402778,,9606.ENSP00000344430
6151,DNAJB13,374407,,9606.ENSP00000344431
6152,DOK7,285489,,9606.ENSP00000344432
6153,FGD6,55785,,9606.ENSP00000344446
6154,PROZ,8858,,9606.ENSP00000344458
6155,PEAR1,375033,,9606.ENSP00000344465
6156,SDC3,9672,,9606.ENSP00000344468
6157,NR4A2,4929,,9606.ENSP00000344479
6158,JPH1,56704,,9606.ENSP00000344488
6159,TMEM201,199953,,9606.ENSP00000344503
6160,H1-0,3005,,9606.ENSP00000344504
6161,IKZF3,22806,,9606.ENSP00000344544
6162,PTMA,5757,,9606.ENSP00000344547
6163,FIBP,9158,,9606.ENSP00000344572
6164,APOL3,80833,,9606.ENSP00000344577
6165,BTG3,10950,,9606.ENSP00000344609
6166,CCNG1,900,,9606.ENSP00000344635
6167,SLC37A1,54020,,9606.ENSP00000344648
6168,NF2,4771,,9606.ENSP00000344666
6169,DHRS2,10202,,9606.ENSP00000344674
6170,TOX2,84969,,9606.ENSP00000344724
6171,CFAP100,348807,,9606.ENSP00000344749
6172,GFI1B,8328,,9606.ENSP00000344782
6173,NFASC,23114,,9606.ENSP00000344786
6174,MOCS1,4337,Q9NZB8,9606.ENSP00000344794
6175,CMTM5,116173,,9606.ENSP00000344819
6176,QPCT,25797,,9606.ENSP00000344829
6177,SLC25A40,55972,,9606.ENSP00000344831
6178,FBXL14,144699,,9606.ENSP00000344855
6179,FBXL5,26234,,9606.ENSP00000344866
6180,MAFK,7975,,9606.ENSP00000344903
6181,DPY19L3,147991,,9606.ENSP00000344937
6182,SPRY4,81848,,9606.ENSP00000344967
6183,DALRD3,,,9606.ENSP00000344989
6184,CRTC1,23373,,9606.ENSP00000345001
6185,FBLN5,10516,,9606.ENSP00000345008
6186,GSTO2,119391,,9606.ENSP00000345023
6187,KCNQ5,56479,Q9NR82,9606.ENSP00000345055
6188,PRICKLE1,144165,,9606.ENSP00000345064
6189,MAP2K3,5606,P46734,9606.ENSP00000345083
6190,IMPDH1,3614,P20839,9606.ENSP00000345096
6191,CDC42BPG,55561,Q6DT37,9606.ENSP00000345133
6192,APOD,347,P05090,9606.ENSP00000345179
6193,OLFM3,118427,,9606.ENSP00000345192
6194,SHANK2,22941,,9606.ENSP00000345193
6195,UBQLN2,29978,,9606.ENSP00000345195
6196,RBPJ,3516,,9606.ENSP00000345206
6197,USP54,159195,,9606.ENSP00000345216
6198,DNER,92737,,9606.ENSP00000345229
6199,SIGLEC10,89790,,9606.ENSP00000345243
6200,EPB41,2035,,9606.ENSP00000345259
6201,ZDHHC3,51304,,9606.ENSP00000345268
6202,MGAT3,4248,,9606.ENSP00000345270
6203,GPT2,84706,Q8TD30,9606.ENSP00000345282
6204,NDRG3,57446,,9606.ENSP00000345292
6205,SH2D4B,387694,,9606.ENSP00000345295
6206,PTGES2,80142,,9606.ENSP00000345341
6207,CTSL,1514,P07711,9606.ENSP00000345344
6208,HMGB1,3146,P09429,9606.ENSP00000345347
6209,PAPLN,89932,,9606.ENSP00000345395
6210,CPSF7,79869,,9606.ENSP00000345412
6211,SAMM50,25813,,9606.ENSP00000345445
6212,NHLRC1,378884,,9606.ENSP00000345464
6213,PCDHB13,56123,,9606.ENSP00000345491
6214,SH2B3,10019,Q9UQQ2,9606.ENSP00000345492
6215,PLSCR1,5359,,9606.ENSP00000345494
6216,PDE4D,5144,Q08499,9606.ENSP00000345502
6217,E2F1,1869,,9606.ENSP00000345571
6218,MAP3K15,,Q6ZN16,9606.ENSP00000345629
6219,ZCCHC13,389874,,9606.ENSP00000345633
6220,VAPA;vapA,9218,Q76NM6,9606.ENSP00000345656
6221,CA7,,P43166,9606.ENSP00000345659
6222,CTSB,1508,,9606.ENSP00000345672
6223,GATA2,2624,,9606.ENSP00000345681
6224,NFYA,4800,,9606.ENSP00000345702
6225,KCNJ11,3767,Q14654,9606.ENSP00000345708
6226,NKAPL,222698,,9606.ENSP00000345716
6227,TOR1A,1861,,9606.ENSP00000345719
6228,ATP7A,538,,9606.ENSP00000345728
6229,DLG1,1739,,9606.ENSP00000345731
6230,SCNN1B,6338,P51168,9606.ENSP00000345751
6231,MTMR2,,,9606.ENSP00000345752
6232,ANKRD6,22881,,9606.ENSP00000345767
6233,ALDH3A2,224,,9606.ENSP00000345774
6234,FZD9,8326,,9606.ENSP00000345785
6235,ZC3H7B,23264,,9606.ENSP00000345793
6236,KRBOX4,55634,,9606.ENSP00000345797
6237,ARHGAP12,94134,,9606.ENSP00000345808
6238,ZNF197,10168,,9606.ENSP00000345809
6239,PMEPA1,56937,,9606.ENSP00000345826
6240,DPY30,84661,,9606.ENSP00000345837
6241,ANP32B,10541,,9606.ENSP00000345848
6242,SPAM1,6677,,9606.ENSP00000345849
6243,DUSP9,1852,,9606.ENSP00000345853
6244,GJB4,127534,,9606.ENSP00000345868
6245,SLC26A3,1811,,9606.ENSP00000345873
6246,NUP50,,,9606.ENSP00000345895
6247,RPS21,6227,,9606.ENSP00000345957
6248,TRAF3IP2,10758,,9606.ENSP00000345984
6249,LRFN2,57497,,9606.ENSP00000345985
6250,PLCH1,23007,,9606.ENSP00000345988
6251,DMPK,1760,,9606.ENSP00000345997
6252,RPL3,6122,P39023,9606.ENSP00000346001
6253,RPL27A,,,9606.ENSP00000346015
6254,RPL21,6144,,9606.ENSP00000346027
6255,ANXA2,302,P07355,9606.ENSP00000346032
6256,RPLP1,6176,,9606.ENSP00000346037
6257,RPS3A,6189,,9606.ENSP00000346050
6258,TDRD6,221400,,9606.ENSP00000346065
6259,RPL22,6146,,9606.ENSP00000346088
6260,GPX4,2879,P36969,9606.ENSP00000346103
6261,SLC12A6,9990,Q9UHW9,9606.ENSP00000346112
6262,DDX21,9188,,9606.ENSP00000346120
6263,PLEKHB1,58473,,9606.ENSP00000346127
6264,TBC1D20,128637,,9606.ENSP00000346139
6265,PRKAA1,5562,Q13131,9606.ENSP00000346148
6266,MAGI2,9863,,9606.ENSP00000346151
6267,UCKL1,54963,,9606.ENSP00000346155
6268,REG4,83998,,9606.ENSP00000346158
6269,DUSP19,142679,,9606.ENSP00000346160
6270,ETFB,2109,,9606.ENSP00000346173
6271,SETDB2,83852,,9606.ENSP00000346175
6272,NDUFV3,4731,P56181,9606.ENSP00000346196
6273,TAP1,6890,,9606.ENSP00000346206
6274,FBXO2,26232,,9606.ENSP00000346240
6275,BPIFA1,51297,,9606.ENSP00000346251
6276,CRKL,1399,,9606.ENSP00000346300
6277,NRDE2,55051,,9606.ENSP00000346335
6278,COPS8,10920,,9606.ENSP00000346340
6279,ZNF774,342132,,9606.ENSP00000346348
6280,KIAA0586,9786,,9606.ENSP00000346359
6281,APBB3,10307,,9606.ENSP00000346378
6282,ATG7,10533,,9606.ENSP00000346437
6283,LRMP,4033,,9606.ENSP00000346442
6284,ADAMTSL2,9719,,9606.ENSP00000346478
6285,DDRGK1,65992,,9606.ENSP00000346483
6286,MAK,4117,,9606.ENSP00000346484
6287,PDGFA,5154,,9606.ENSP00000346508
6288,SCN8A,6334,Q9UQD0,9606.ENSP00000346534
6289,SMOC2,64094,,9606.ENSP00000346537
6290,ANXA6,309,,9606.ENSP00000346550
6291,FILIP1L,11259,,9606.ENSP00000346560
6292,AK5,26289,,9606.ENSP00000346577
6293,STYX,6815,,9606.ENSP00000346599
6294,THRAP3,9967,,9606.ENSP00000346634
6295,HKDC1,80201,,9606.ENSP00000346643
6296,OCA2,4948,,9606.ENSP00000346659
6297,P,,P24024;Q05486,9606.ENSP00000346659
6298,WNK3,65267,,9606.ENSP00000346667
6299,FYN,2534,P06241,9606.ENSP00000346671
6300,ELOVL2,54898,,9606.ENSP00000346693
6301,HNRNPA2B1,3181,P22626,9606.ENSP00000346694
6302,BMF,90427,,9606.ENSP00000346697
6303,PES1,23481,,9606.ENSP00000346725
6304,SND1,27044,,9606.ENSP00000346762
6305,UGT1A9,54600,O60656,9606.ENSP00000346768
6306,WLS,79971,,9606.ENSP00000346829
6307,FN1,2335,P02751,9606.ENSP00000346839
6308,FAR1,,,9606.ENSP00000346874
6309,NKX2-1,7080,,9606.ENSP00000346879
6310,GABPA,2551,,9606.ENSP00000346886
6311,NRDC,4898,,9606.ENSP00000346890
6312,FMO1,2326,Q01740,9606.ENSP00000346901
6313,SLC25A26,115286,,9606.ENSP00000346955
6314,SLC38A6,145389,,9606.ENSP00000346959
6315,EGFLAM,133584,,9606.ENSP00000346964
6316,TMEM207,131920,,9606.ENSP00000346981
6317,WAC,51322,,9606.ENSP00000346986
6318,SCARA5,286133,,9606.ENSP00000346990
6319,SUV39H2,79723,,9606.ENSP00000346997
6320,LUC7L2,,,9606.ENSP00000347005
6321,PIP4K2C,79837,Q8TBX8,9606.ENSP00000347032
6322,PLSCR4,57088,,9606.ENSP00000347038
6323,FMOD,2331,,9606.ENSP00000347041
6324,ZNF649,65251,,9606.ENSP00000347043
6325,PDE5A,8654,O76074,9606.ENSP00000347046
6326,MYL4,4635,,9606.ENSP00000347055
6327,LARGE1,9215,,9606.ENSP00000347088
6328,NET1,10276,,9606.ENSP00000347134
6329,ATRNL1,26033,,9606.ENSP00000347152
6330,NEIL1,79661,Q96FI4,9606.ENSP00000347170
6331,HTT,3064,,9606.ENSP00000347184
6332,C5AR1,728,P21730,9606.ENSP00000347197
6333,SRGAP1,57522,,9606.ENSP00000347198
6334,GPAA1,8733,,9606.ENSP00000347206
6335,ENTPD2,954,,9606.ENSP00000347213
6336,BLM;blm,641,P04190,9606.ENSP00000347232
6337,ITSN2,50618,,9606.ENSP00000347244
6338,MSRB3,253827,,9606.ENSP00000347324
6339,POLR3H,171568,,9606.ENSP00000347345
6340,MAGEA11,4110,,9606.ENSP00000347358
6341,OCLN,100506658,,9606.ENSP00000347379
6342,MINK1,50488,Q8N4C8,9606.ENSP00000347427
6343,APCDD1,147495,,9606.ENSP00000347433
6344,TDRD7,23424,,9606.ENSP00000347444
6345,LINGO1,84894,,9606.ENSP00000347451
6346,ANO1,55107,Q5XXA6,9606.ENSP00000347454
6347,DNM3,26052,,9606.ENSP00000347457
6348,GIT2,9815,,9606.ENSP00000347464
6349,THSD4,79875,,9606.ENSP00000347484
6350,WARS1,7453,,9606.ENSP00000347495
6351,ZFYVE19,84936,,9606.ENSP00000347498
6352,MYH7,4625,,9606.ENSP00000347507
6353,SHTN1,57698,,9606.ENSP00000347532
6354,RNF220,55182,,9606.ENSP00000347548
6355,MFSD12,126321,,9606.ENSP00000347583
6356,CCDC69,26112,,9606.ENSP00000347586
6357,GFRA1,2674,,9606.ENSP00000347591
6358,ARID4A,5926,,9606.ENSP00000347602
6359,NUDCD3,23386,,9606.ENSP00000347626
6360,SOX12,6666,,9606.ENSP00000347646
6361,ZNF512,84450,,9606.ENSP00000347648
6362,P3H4,10609,,9606.ENSP00000347649
6363,GRK6,2870,,9606.ENSP00000347655
6364,VANGL1,81839,,9606.ENSP00000347672
6365,LMX1B,4010,,9606.ENSP00000347684
6366,PDE4C,5143,Q08493,9606.ENSP00000347689
6367,OPHN1,4983,,9606.ENSP00000347710
6368,C2CD4A,145741,,9606.ENSP00000347712
6369,FCAR,2204,,9606.ENSP00000347714
6370,DHCR7,1717,,9606.ENSP00000347717
6371,TBCD,6904,,9606.ENSP00000347719
6372,ZNF536,9745,,9606.ENSP00000347730
6373,HTR3A,3359,P46098,9606.ENSP00000347754
6374,NEK5,341676,Q6P3R8,9606.ENSP00000347767
6375,SLC26A8,116369,,9606.ENSP00000347778
6376,SYNJ2,8871,,9606.ENSP00000347792
6377,MORC4,79710,,9606.ENSP00000347821
6378,FBXL3,26224,,9606.ENSP00000347834
6379,UBE2H,7328,,9606.ENSP00000347836
6380,SORBS2,8470,,9606.ENSP00000347852
6381,VAT1,10493,,9606.ENSP00000347872
6382,MBD6,114785,,9606.ENSP00000347896
6383,CLEC12A,160364,,9606.ENSP00000347916
6384,PCNX3,399909,,9606.ENSP00000347931
6385,RET,5979,P07949,9606.ENSP00000347942
6386,TNFRSF14,8764,,9606.ENSP00000347948
6387,SLC17A5,26503,,9606.ENSP00000348019
6388,MLH3,27030,,9606.ENSP00000348020
6389,OR11L1,391189,,9606.ENSP00000348033
6390,COMMD6,170622,,9606.ENSP00000348054
6391,UBE2I,7329,,9606.ENSP00000348056
6392,ART3,419,,9606.ENSP00000348064
6393,SREBF1,6720,P36956,9606.ENSP00000348069
6394,CLEC9A,283420,,9606.ENSP00000348074
6395,ERCC6,2074,,9606.ENSP00000348089
6396,PGBD3,267004,,9606.ENSP00000348089
6397,PDLIM7,9260,,9606.ENSP00000348099
6398,C1D,10438,,9606.ENSP00000348107
6399,KHDRBS3,10656,,9606.ENSP00000348108
6400,SVIL,6840,,9606.ENSP00000348128
6401,STK31,56164,,9606.ENSP00000348132
6402,GPR160,26996,,9606.ENSP00000348161
6403,PLS3,5358,,9606.ENSP00000348163
6404,GTF2E2,2961,,9606.ENSP00000348168
6405,HP,3240,,9606.ENSP00000348170
6406,SLC25A46,91137,,9606.ENSP00000348211
6407,SH3PXD2A,9644,,9606.ENSP00000348215
6408,TRIM4,89122,,9606.ENSP00000348216
6409,TAT,6898,,9606.ENSP00000348234
6410,STK39,27347,Q9UEW8,9606.ENSP00000348278
6411,TRIM13,10206,,9606.ENSP00000348299
6412,BTG4,54766,,9606.ENSP00000348300
6413,MMP23B,8510,,9606.ENSP00000348308
6414,SPEF2,79925,,9606.ENSP00000348314
6415,JPT1,51155,,9606.ENSP00000348316
6416,MYO9A,4649,,9606.ENSP00000348349
6417,ADD3,120,,9606.ENSP00000348381
6418,COL27A1,85301,,9606.ENSP00000348385
6419,NPEPL1,79716,,9606.ENSP00000348395
6420,TJP1,7082,,9606.ENSP00000348416
6421,ZNF44,51710,,9606.ENSP00000348419
6422,ACSL5,51703,,9606.ENSP00000348429
6423,PSMD12,5718,,9606.ENSP00000348442
6424,ANO2,57101,,9606.ENSP00000348453
6425,UVRAG,7405,,9606.ENSP00000348455
6426,ACMSD,130013,,9606.ENSP00000348459
6427,NPAS3,64067,,9606.ENSP00000348460
6428,RAC1,5879,P63000,9606.ENSP00000348461
6429,SH3YL1,26751,,9606.ENSP00000348471
6430,PXK,54899,,9606.ENSP00000348472
6431,FBRS,64319,,9606.ENSP00000348489
6432,SUN5,140732,,9606.ENSP00000348496
6433,GTF3C1,2975,,9606.ENSP00000348510
6434,RBM38,55544,,9606.ENSP00000348538
6435,CDC16,8881,,9606.ENSP00000348554
6436,CDAN1,146059,,9606.ENSP00000348564
6437,UBA5,79876,,9606.ENSP00000348565
6438,AKAP9,10142,,9606.ENSP00000348573
6439,SDAD1,55153,,9606.ENSP00000348596
6440,AMPH,273,,9606.ENSP00000348602
6441,RBCK1,10616,,9606.ENSP00000348632
6442,JAML,120425,,9606.ENSP00000348635
6443,PXDNL,137902,,9606.ENSP00000348645
6444,GALNT6,11226,,9606.ENSP00000348668
6445,AREL1,9870,,9606.ENSP00000348714
6446,SPRED2,200734,,9606.ENSP00000348753
6447,CCDC151,115948,,9606.ENSP00000348757
6448,ARIH2,10425,,9606.ENSP00000348769
6449,PITPNM1,9600,,9606.ENSP00000348772
6450,MYOM1,8736,,9606.ENSP00000348821
6451,ARHGEF26,26084,,9606.ENSP00000348828
6452,UBE2C,11065,,9606.ENSP00000348838
6453,WDR45,11152,,9606.ENSP00000348848
6454,RPS26,6231,,9606.ENSP00000348849
6455,STOML2,30968,,9606.ENSP00000348886
6456,PIGR,5284,,9606.ENSP00000348888
6457,ADAM33,80332,,9606.ENSP00000348912
6458,FABP7,2173,,9606.ENSP00000348931
6459,RSPO1,284654,,9606.ENSP00000348944
6460,MAN1A2,10905,,9606.ENSP00000348959
6461,DYNC1H1,1778,,9606.ENSP00000348965
6462,MEGF6,,,9606.ENSP00000348982
6463,SON,6651,,9606.ENSP00000348984
6464,PTGER3,5733,P43115,9606.ENSP00000349003
6465,PEX14,5195,,9606.ENSP00000349016
6466,ARC,23237,,9606.ENSP00000349022
6467,NRARP,441478,,9606.ENSP00000349041
6468,OSCP1,127700,,9606.ENSP00000349052
6469,FDPS,2224,P14324,9606.ENSP00000349078
6470,MAGEA1,4100,,9606.ENSP00000349085
6471,RSPO3,84870,,9606.ENSP00000349131
6472,ATP5F1C,,P36542,9606.ENSP00000349142
6473,CNNM1,26507,,9606.ENSP00000349147
6474,SIAH1,6477,,9606.ENSP00000349156
6475,HNRNPH1,3187,,9606.ENSP00000349168
6476,HVCN1,84329,,9606.ENSP00000349181
6477,CRB3,92359,,9606.ENSP00000349204
6478,PIK3R4,30849,,9606.ENSP00000349205
6479,PIWIL2,55124,,9606.ENSP00000349208
6480,CCDC88B,283234,,9606.ENSP00000349238
6481,ITGAL,3683,P20701,9606.ENSP00000349252
6482,SPTBN1,6711,,9606.ENSP00000349259
6483,HBM,3042,,9606.ENSP00000349270
6484,PPP1R26,9858,,9606.ENSP00000349274
6485,TMEM71,137835,,9606.ENSP00000349296
6486,MYLIP,29116,,9606.ENSP00000349298
6487,GOLGA4,2803,,9606.ENSP00000349305
6488,NHEJ1,79840,,9606.ENSP00000349313
6489,CACNA2D1,781,P54289,9606.ENSP00000349320
6490,TNFRSF10C,8794,,9606.ENSP00000349324
6491,BICD2,23299,,9606.ENSP00000349351
6492,IL27,246778,,9606.ENSP00000349365
6493,ABCD4,5826,,9606.ENSP00000349396
6494,PTBP1,5725,,9606.ENSP00000349428
6495,H2BC12,85236,,9606.ENSP00000349430
6496,ADAM15,8751,,9606.ENSP00000349436
6497,IGF2R,3482,,9606.ENSP00000349437
6498,ARG1,383,P05089,9606.ENSP00000349446
6499,CILK1,22858,Q9UPZ9,9606.ENSP00000349458
6500,ICK,,,9606.ENSP00000349458
6501,SCRIB,23513,,9606.ENSP00000349486
6502,GUCA2A,2980,,9606.ENSP00000349493
6503,CAVIN1,284119,,9606.ENSP00000349541
6504,PEX2,5828,,9606.ENSP00000349543
6505,RASSF1,11186,,9606.ENSP00000349547
6506,DCTD,1635,P32321,9606.ENSP00000349576
6507,PRODH,5625,O43272,9606.ENSP00000349577
6508,ANK2,287,,9606.ENSP00000349588
6509,ELAVL4,1996,,9606.ENSP00000349594
6510,ATP2A1,487,,9606.ENSP00000349595
6511,TRIM38,10475,,9606.ENSP00000349596
6512,ADIPOR2,79602,,9606.ENSP00000349616
6513,LRBA,987,,9606.ENSP00000349629
6514,MCRS1,10445,,9606.ENSP00000349640
6515,XPNPEP3,63929,,9606.ENSP00000349658
6516,SPOCK3,50859,,9606.ENSP00000349677
6517,DYNLRB1,83658,,9606.ENSP00000349679
6518,GM2A,2760,,9606.ENSP00000349687
6519,ZDHHC9,51114,,9606.ENSP00000349689
6520,ZMYM6,9204,,9606.ENSP00000349708
6521,UBE2D3,7323,,9606.ENSP00000349722
6522,BCL11B,64919,,9606.ENSP00000349723
6523,DOK3,79930,,9606.ENSP00000349727
6524,SFPQ,6421,P23246,9606.ENSP00000349748
6525,DCHS2,54798,,9606.ENSP00000349768
6526,MAP1LC3C,440738,,9606.ENSP00000349785
6527,COL9A1,1297,,9606.ENSP00000349790
6528,INKA2,55924,,9606.ENSP00000349805
6529,SMARCAL1,50485,,9606.ENSP00000349823
6530,REPS2,9185,,9606.ENSP00000349824
6531,GFPT1,2673,,9606.ENSP00000349860
6532,GALP,,,9606.ENSP00000349884
6533,DLK2,65989,,9606.ENSP00000349893
6534,LAGE3,,,9606.ENSP00000349923
6535,ENTR1,10807,,9606.ENSP00000349929
6536,ANAPC11,51529,,9606.ENSP00000349957
6537,CCRL2,9034,,9606.ENSP00000349967
6538,ERGIC3,51614,,9606.ENSP00000349970
6539,CEACAM3,1084,,9606.ENSP00000349971
6540,GIP,2695,,9606.ENSP00000350005
6541,ACSL3,2181,,9606.ENSP00000350012
6542,FRMD4A,55691,,9606.ENSP00000350032
6543,SMC1B,27127,,9606.ENSP00000350036
6544,ECE2,9718,,9606.ENSP00000350066
6545,EEF1AKMT4-ECE2,110599583,,9606.ENSP00000350066
6546,STRN3,29966,,9606.ENSP00000350071
6547,ARPIN,348110,,9606.ENSP00000350075
6548,POP5,51367,,9606.ENSP00000350098
6549,PLN,5350,,9606.ENSP00000350132
6550,SYCP2,10388,,9606.ENSP00000350162
6551,FXR1,8087,,9606.ENSP00000350170
6552,MAP3K6,,O95382,9606.ENSP00000350195
6553,SSTR2,6752,P30874,9606.ENSP00000350198
6554,DNAJC14,85406,,9606.ENSP00000350223
6555,BMX,660,P51813,9606.ENSP00000350224
6556,POT1,25913,,9606.ENSP00000350249
6557,CCR9,10803,,9606.ENSP00000350256
6558,DENND2D,79961,,9606.ENSP00000350266
6559,SLC30A7,148867,,9606.ENSP00000350278
6560,ZNF816,125893,,9606.ENSP00000350295
6561,ATP2B4,493,,9606.ENSP00000350310
6562,BCO2,83875,,9606.ENSP00000350314
6563,MYBPC2,4606,,9606.ENSP00000350332
6564,SAP130,79595,,9606.ENSP00000350333
6565,GRM7,2917,,9606.ENSP00000350348
6566,CREB5,9586,,9606.ENSP00000350359
6567,NEGR1,257194,,9606.ENSP00000350364
6568,MAFG,4097,,9606.ENSP00000350369
6569,MCTP2,55784,,9606.ENSP00000350377
6570,CHM,1121,,9606.ENSP00000350386
6571,HHLA2,11148,,9606.ENSP00000350402
6572,APOA4,337,P06727,9606.ENSP00000350425
6573,PRIM1,5557,P49642,9606.ENSP00000350491
6574,COPS5,10987,,9606.ENSP00000350512
6575,LVRN,206338,,9606.ENSP00000350541
6576,SEMA4F,10505,,9606.ENSP00000350547
6577,RFX4,5992,,9606.ENSP00000350552
6578,TLL2,7093,,9606.ENSP00000350630
6579,SERTAD1,29950,,9606.ENSP00000350633
6580,FAM3B,54097,,9606.ENSP00000350673
6581,PHF8,23133,,9606.ENSP00000350676
6582,ELK4,2005,,9606.ENSP00000350681
6583,ANKLE2,23141,,9606.ENSP00000350686
6584,C1orf109,54955,,9606.ENSP00000350704
6585,RAD23B,5887,,9606.ENSP00000350708
6586,TUSC1,286319,,9606.ENSP00000350716
6587,SYNE2,23224,,9606.ENSP00000350719
6588,ST7L,54879,,9606.ENSP00000350734
6589,mCR,,,9606.ENSP00000350815
6590,NR3C2,4306,P08235,9606.ENSP00000350815
6591,MPPED2,744,,9606.ENSP00000350833
6592,PAX5,5079,,9606.ENSP00000350844
6593,HMGN5,79366,,9606.ENSP00000350848
6594,METTL9,51108,,9606.ENSP00000350874
6595,EPHB4,2050,P54760,9606.ENSP00000350896
6596,CTSE,1510,,9606.ENSP00000350911
6597,GAD1,2571,,9606.ENSP00000350928
6598,RABEP2,79874,,9606.ENSP00000350934
6599,TES,26136,,9606.ENSP00000350937
6600,GMPPA,29926,,9606.ENSP00000350949
6601,NF1,4763,,9606.ENSP00000351015
6602,TPM1,7168,P09493,9606.ENSP00000351022
6603,FAM217B,63939,,9606.ENSP00000351040
6604,ZC3HC1,51530,,9606.ENSP00000351052
6605,CX3CR1,1524,,9606.ENSP00000351059
6606,SUSD2,56241,,9606.ENSP00000351075
6607,FRYL,285527,,9606.ENSP00000351113
6608,RHOT1,55288,,9606.ENSP00000351132
6609,XAB2,56949,,9606.ENSP00000351137
6610,WTAP,9589,,9606.ENSP00000351141
6611,GRM8,2918,,9606.ENSP00000351142
6612,DCAF4,26094,,9606.ENSP00000351147
6613,ATL1,51062,,9606.ENSP00000351155
6614,TXNDC15,79770,,9606.ENSP00000351157
6615,CNOT3,4849,,9606.ENSP00000351159
6616,DNA2,1763,,9606.ENSP00000351185
6617,ITIH2,3698,P19823,9606.ENSP00000351190
6618,EPHA2,1969,P29317,9606.ENSP00000351209
6619,TOMM7,54543,,9606.ENSP00000351214
6620,TRIM33,51592,,9606.ENSP00000351250
6621,STAT4,6775,,9606.ENSP00000351255
6622,CASP8,841,,9606.ENSP00000351273
6623,RAD52,5893,,9606.ENSP00000351284
6624,PSMB10,5699,P40306,9606.ENSP00000351314
6625,PLEKHG1,57480,,9606.ENSP00000351318
6626,AKAP4,8852,,9606.ENSP00000351327
